       date symbol     name   dx  cci if1      if3      if5     if10 score
 2024-11-14 600718 东软集团 0.67 0.42  -1    -5.21   -12.83   -28.83  0.91
 2024-11-14 600909 华安证券 0.66 0.43  -1    -2.53    -3.58    -1.65  0.91
 2024-11-14 601018   宁波港 0.76 0.58  -1     6.40   -14.48   -16.24  0.91
 2024-11-14 601908   京运通 0.84 0.50  -1    -1.91     1.67    -4.17  0.91
 2024-11-14 603060 国检集团 0.61 0.48  -1    -1.19    -1.66    -1.20  0.91
 2024-11-14 603192 汇得科技 0.54 0.55  -1    -4.78    -3.80    -3.91  0.91
 2024-11-14 603260 合盛硅业 0.65 0.44  -1    -4.04    -5.63    -6.69  0.91
 2024-11-14 603789 星光农机 0.83 0.51   1    -0.80    -0.03   -13.86  0.91
 2024-11-14 603985 恒润股份 0.61 0.49  -1    -4.15    -5.17    -9.74  0.91
 2024-11-14 000619 海螺新材 0.69 0.40  -1    -4.98    -8.22    -7.07  0.90
 2024-11-14 000672 上峰水泥 0.67 0.43  -1    -2.31    -5.15    -5.88  0.90
 2024-11-14 000685 中山公用 0.60 0.50  -1    -1.13    -1.26    -0.85  0.90
 2024-11-14 002027 分众传媒 0.69 0.41  -1    -3.63    -0.07    -4.30  0.90
 2024-11-14 002079 苏州固锝 0.61 0.49  -1    -1.90    -2.72    -7.11  0.90
 2024-11-14 002158 汉钟精机 0.60 0.51  -1    -2.13    -5.68   -11.52  0.90
 2024-11-14 002398 垒知集团 0.80 0.55   1   -30.92   -45.57   -18.39  0.90
 2024-11-14 002453 华软科技 0.71 0.39  -1    -2.37    -2.91    -6.97  0.90
 2024-11-14 002579 中京电子 0.62 0.48  -1    -1.31    -1.05    -3.70  0.90
 2024-11-14 002785   万里石 0.64 0.47  -1    -1.48    -2.16    -7.26  0.90
 2024-11-14 002803 吉宏股份 0.81 0.54  -1   -23.92   -34.34     7.01  0.90
 2024-11-14 002821   凯莱英 0.63 0.47  -1    -1.44    -4.02    -5.26  0.90
 2024-11-14 002946   新乳业 0.64 0.46  -1    -3.73    -2.47    -1.50  0.90
 2024-11-14 600162 香江控股 0.66 0.45  -1    -3.01    -5.59    -8.34  0.90
 2024-11-14 600171 上海贝岭 0.71 0.39  -1    -0.95    -2.51    -4.68  0.90
 2024-11-14 600221 海航控股 0.63 0.47  -1    -4.79   -11.69   -11.22  0.90
 2024-11-14 600400 红豆股份 0.71 0.39  -1    -1.50    -0.90    -0.43  0.90
 2024-11-14 600429 三元股份 0.61 0.49  -1    -5.46   -11.14    -8.15  0.90
 2024-11-14 600530 交大昂立 1.00 0.60  -1    -0.16    14.14    14.28  0.90
 2024-11-14 600560 金自天正 0.57 0.53  -1    -7.94   -10.08   -14.68  0.90
 2024-11-14 600594 益佰制药 0.88 0.48  -1    -0.71    -2.38     2.01  0.90
 2024-11-14 600648   外高桥 0.79 0.56  -1    -1.29     2.24    -6.53  0.90
 2024-11-14 600649 城投控股 0.62 0.49  -1    -3.61    -3.64    -7.23  0.90
 2024-11-14 600768 宁波富邦 0.81 0.54   1    -1.22    -6.11    -6.22  0.90
 2024-11-14 601177 杭齿前进 0.64 0.46  -1    -1.08    -1.66    -0.03  0.90
 2024-11-14 601866 中远海发 0.80 0.55   1    -0.84    -4.28    -3.18  0.90
 2024-11-14 603035 常熟汽饰 0.62 0.47  -1    -4.45    -5.85    -9.77  0.90
 2024-11-14 603063 禾望电气 0.69 0.42  -1    -2.18    -2.36    -1.03  0.90
 2024-11-14 603088 宁波精达 0.94 0.66  -1    10.12     5.96    -1.28  0.90
 2024-11-14 603160 汇顶科技 0.73 0.38  -1    -3.12    -4.55    -7.34  0.90
 2024-11-14 603222 济民健康 0.79 0.56  -1    -2.68    -1.87     0.23  0.90
 2024-11-14 603369   今世缘 0.64 0.46  -1    -7.22   -14.09   -15.89  0.90
 2024-11-14 603587 地素时尚 0.56 0.54  -1    -7.26    -6.24   -11.90  0.90
 2024-11-14 000338 潍柴动力 0.57 0.54  -1    -2.00    -2.35    -3.28  0.89
 2024-11-14 000576 甘化科工 0.66 0.44  -1    -0.80    -2.18    -0.39  0.89
 2024-11-14 000711  *ST京蓝 0.54 0.56  -1    -0.58    -0.72    -1.51  0.89
 2024-11-14 000868 安凯客车 0.65 0.45  -1    -2.57    -3.78    -0.69  0.89
 2024-11-14 000888 峨眉山Ａ 0.64 0.47  -1    -6.72    -5.33    -3.69  0.89
 2024-11-14 000967 盈峰环境 0.82 0.54  -1    -0.20    -0.03     0.34  0.89
 2024-11-14 002337 赛象科技 0.60 0.51  -1    -4.52    -2.72    -4.16  0.89
 2024-11-14 002356 赫美集团 0.63 0.48  -1    -3.58    -3.94    -2.41  0.89
 2024-11-14 002501 利源股份 0.70 0.42  -1   -16.76   -19.05   -27.84  0.89
 2024-11-14 002743 富煌钢构 0.62 0.49  -1    -0.91    -4.79    -6.26  0.89
 2024-11-14 002768 国恩股份 0.67 0.44  -1    -2.73    -2.62    -4.18  0.89
 2024-11-14 002829 星网宇达 0.57 0.53  -1    -1.37    -2.95    -0.87  0.89
 2024-11-14 002870 香山股份 0.68 0.43  -1    -3.92    -4.31    -5.03  0.89
 2024-11-14 600249   两面针 0.61 0.50  -1    -1.19    -1.95    -3.02  0.89
 2024-11-14 600346 恒力石化 0.69 0.68  -1    -4.08    -6.56    19.75  0.89
 2024-11-14 600366 宁波韵升 0.71 0.41  -1   -32.12   -85.00   -74.74  0.89
 2024-11-14 600525 长园集团 0.84 0.51   1   -13.28    -6.86   -73.81  0.89
 2024-11-14 600569 安阳钢铁 0.72 0.39  -1    -5.09    -8.79   -10.51  0.89
 2024-11-14 600692 亚通股份 0.84 0.53  -1   -16.20   -12.10     5.24  0.89
 2024-11-14 600728 佳都科技 0.57 0.54  -1   -54.48  -115.44  -226.01  0.89
 2024-11-14 600777   ST新潮 0.69 0.43  -1    -3.52    -7.01    -6.88  0.89
 2024-11-14 601636 旗滨集团 0.70 0.41  -1    -1.76    -4.37    -3.39  0.89
 2024-11-14 603029 天鹅股份 1.00 0.61  -1    -0.73     0.76     0.62  0.89
 2024-11-14 603098 森特股份 0.68 0.42  -1    -2.88    -4.85    -0.75  0.89
 2024-11-14 603660 苏州科达 0.67 0.44  -1    -2.12    -2.77    -5.30  0.89
 2024-11-14 603666   亿嘉和 0.75 0.36  -1    -2.51   -17.45   -13.77  0.89
 2024-11-14 603897 长城科技 0.74 0.37  -1    -2.58    -4.98    -1.41  0.89
 2024-11-14 000040   ST旭蓝 0.70 0.42  -1    -9.91    -8.26   -13.28  0.88
 2024-11-14 000501 武商集团 0.53 0.58  -1   -17.18   -40.22   -53.97  0.88
 2024-11-14 000716   黑芝麻 0.86 0.52  -1    -0.05    -0.88     0.11  0.88
 2024-11-14 000810 创维数字 0.66 0.46  -1    -1.46    -1.12    -4.14  0.88
 2024-11-14 000955 欣龙控股 0.67 0.45  -1    -4.10    -5.83    -3.46  0.88
 2024-11-14 002019 亿帆医药 0.67 0.46  -1    -0.40    -2.84    -3.29  0.88
 2024-11-14 002102 能特科技 0.68 0.43  -1    -2.78    -3.45    -3.37  0.88
 2024-11-14 002105 信隆健康 0.81 0.56   1   -18.10    -7.90   -24.97  0.88
 2024-11-14 002117 东港股份 0.99 0.63   1     1.09    -3.19    -6.12  0.88
 2024-11-14 002334   英威腾 0.70 0.42  -1    -3.53    -2.62    -4.64  0.88
 2024-11-14 002349 精华制药 0.62 0.49  -1    -0.34    -0.27    -1.13  0.88
 2024-11-14 002383 合众思壮 1.00 0.62   1    -5.08     0.71    -1.29  0.88
 2024-11-14 002456   欧菲光 0.75 0.37  -1    -0.69    -0.39    -2.17  0.88
 2024-11-14 002486   嘉麟杰 0.58 0.54  -1    -3.88    -3.69    -4.08  0.88
 2024-11-14 002512 达华智能 0.69 0.43  -1    -1.15    -1.62    -2.84  0.88
 2024-11-14 002574 明牌珠宝 0.79 0.59  -1    -0.01    -0.71     0.13  0.88
 2024-11-14 002590 万安科技 0.56 0.55  -1    -2.50    -3.91    -5.37  0.88
 2024-11-14 002632 道明光学 0.70 0.42  -1    -1.19    -2.57    -5.78  0.88
 2024-11-14 002645 华宏科技 0.73 0.40  -1    -8.77   -13.16    -5.65  0.88
 2024-11-14 002729 好利科技 0.66 0.71   1    -0.43    -0.58    -2.00  0.88
 2024-11-14 002886 沃特股份 0.82 0.54  -1     0.95    -5.65   -11.30  0.88
 2024-11-14 002965 祥鑫科技 0.76 0.61  -1     0.94    -0.63    -2.04  0.88
 2024-11-14 600084 中信尼雅 0.84 0.53  -1    -2.59     1.85    -1.18  0.88
 2024-11-14 600108 亚盛集团 0.66 0.46  -1    -1.01    -2.98    -2.31  0.88
 2024-11-14 600109 国金证券 0.67 0.46  -1    -9.14   -12.33   -16.80  0.88
 2024-11-14 600580 卧龙电驱 0.71 0.41  -1    -2.83    -4.54    -4.69  0.88
 2024-11-14 600666   奥瑞德 0.70 0.42  -1   -50.82   -42.46   -57.88  0.88
 2024-11-14 600745 闻泰科技 0.86 0.51  -1     0.33    -1.49    -1.40  0.88
 2024-11-14 600784 鲁银投资 0.70 0.42  -1    -4.75    -8.70   -13.13  0.88
 2024-11-14 600808 马钢股份 0.67 0.45  -1    -1.52    -2.11    -2.35  0.88
 2024-11-14 600977 中国电影 0.79 0.58   1    -2.43    -7.20   -19.80  0.88
 2024-11-14 601127   赛力斯 0.88 0.49   1    -0.13    -0.91    -3.13  0.88
 2024-11-14 601236 红塔证券 0.62 0.50  -1    -3.99    -6.27    -5.19  0.88
 2024-11-14 601901 方正证券 0.64 0.48  -1    -5.04    -3.36    -4.48  0.88
 2024-11-14 603025 大豪科技 0.69 0.43  -1    -0.09    -1.08    -4.47  0.88
 2024-11-14 603225   新凤鸣 0.70 0.41  -1    -4.15    -3.81    -0.47  0.88
 2024-11-14 603633 徕木股份 0.86 0.75  -1    14.49    17.54    -2.52  0.88
 2024-11-14 603811 诚意药业 0.64 0.47  -1    -0.23    -3.05    -3.31  0.88
 2024-11-14 603823   百合花 0.59 0.78  -1     0.11    -1.06   -10.78  0.88
 2024-11-14 603903 中持股份 0.78 0.59  -1     0.78    -8.42    -6.25  0.88
 2024-11-14 603976 正川股份 0.58 0.54  -1    -0.95    -0.91    -0.09  0.88
 2024-11-14 000027 深圳能源 0.72 0.66  -1     0.06    -0.30    -5.82  0.87
 2024-11-14 000507   珠海港 0.80 0.58  -1     0.73    -2.28    -8.74  0.87
 2024-11-14 000523 红棉股份 0.66 0.47  -1    -4.94   -16.51   -30.21  0.87
 2024-11-14 000812 陕西金叶 0.62 0.51  -1    -4.10    -4.49    -7.27  0.87
 2024-11-14 000889   ST中嘉 0.63 0.50  -1    -4.41    -9.79   -17.78  0.87
 2024-11-14 001914 招商积余 0.64 0.49  -1    -1.15    -0.90    -1.43  0.87
 2024-11-14 002044 美年健康 0.87 0.52   1   -10.59   -16.79   -17.99  0.87
 2024-11-14 002273 水晶光电 0.85 0.53  -1     6.79   -13.51   -53.18  0.87
 2024-11-14 002336  *ST人乐 1.00 0.64   1     0.32    -1.05    -1.51  0.87
 2024-11-14 002476 宝莫股份 0.87 0.51  -1    -2.81    -1.21     0.88  0.87
 2024-11-14 002530 金财互联 0.63 0.51  -1    -1.96    -3.98    -8.43  0.87
 2024-11-14 002721   ST金一 0.61 0.52  -1    -1.18    -0.97    -1.80  0.87
 2024-11-14 002879 长缆科技 0.82 0.56   1    -6.50   -10.31   -12.57  0.87
 2024-11-14 002915 中欣氟材 0.83 0.80   1     0.67    -2.66    -1.92  0.87
 2024-11-14 600060 海信视像 0.73 0.66   1    -0.53    -1.60    -3.73  0.87
 2024-11-14 600096   云天化 0.77 0.36  -1    -3.01    -2.19    -5.06  0.87
 2024-11-14 600138   中青旅 0.83 0.55  -1    -1.38     0.04    -8.01  0.87
 2024-11-14 600165  *ST宁科 0.85 0.79  -1    -0.34     1.73     3.54  0.87
 2024-11-14 600188 兖矿能源 0.57 0.55  -1    -5.09    -4.04    -7.84  0.87
 2024-11-14 600211 西藏药业 0.58 0.55  -1    -1.41    -1.01    -1.31  0.87
 2024-11-14 600219 南山铝业 0.69 0.44  -1    -2.18    -4.06    -1.41  0.87
 2024-11-14 600230 沧州大化 0.62 0.51  -1    -1.62    -2.17    -3.69  0.87
 2024-11-14 600315 上海家化 0.74 0.64  -1    -0.20     8.23    -2.98  0.87
 2024-11-14 600361 创新新材 0.63 0.49  -1    -2.85    -3.17    -0.95  0.87
 2024-11-14 600749 西藏旅游 0.57 0.56  -1    -1.35    -0.60    -1.27  0.87
 2024-11-14 600827 百联股份 0.62 0.52  -1    -2.84    -5.22    -9.94  0.87
 2024-11-14 600861 北京人力 0.75 0.38  -1    -2.19    -3.87    -5.38  0.87
 2024-11-14 601066 中信建投 0.61 0.53  -1    -4.97    -7.33    -0.94  0.87
 2024-11-14 601388 怡球资源 0.63 0.50  -1    -5.27    -6.20    -1.31  0.87
 2024-11-14 603233   大参林 0.79 0.59  -1    -0.94    -1.86     0.06  0.87
 2024-11-14 603777   来伊份 0.79 0.59   1    -7.04    -8.34   -16.39  0.87
 2024-11-14 000060 中金岭南 0.63 0.51  -1    -1.46    -1.32    -3.41  0.86
 2024-11-14 000430   张家界 0.74 0.40  -1    -0.61    -0.84    -5.22  0.86
 2024-11-14 000597 东北制药 0.69 0.46  -1    -3.54    -9.55    -6.98  0.86
 2024-11-14 000815   美利云 0.61 0.53  -1    -2.43    -0.39   -15.35  0.86
 2024-11-14 000818 航锦科技 0.67 0.47  -1    -4.66    -6.64    -5.25  0.86
 2024-11-14 002124   ST天邦 0.53 0.61  -1    -4.52    -6.96    -7.59  0.86
 2024-11-14 002173 创新医疗 0.85 0.54   1    -3.24   -10.84    -6.18  0.86
 2024-11-14 002459 晶澳科技 0.70 0.44  -1    -4.99    -5.22    -9.13  0.86
 2024-11-14 002526 山东矿机 0.62 0.52  -1    -2.40    -3.55    -4.23  0.86
 2024-11-14 002929 润建股份 0.60 0.54  -1    -9.86    -7.03   -23.09  0.86
 2024-11-14 600163 中闽能源 0.64 0.50  -1    -3.45    -3.76   -12.26  0.86
 2024-11-14 600293 三峡新材 0.68 0.47  -1    -2.77    -3.79    -3.88  0.86
 2024-11-14 600477 杭萧钢构 0.70 0.44  -1    -1.71    -3.17    -1.63  0.86
 2024-11-14 601698 中国卫通 1.00 0.64   1    -2.12    -0.55     0.18  0.86
 2024-11-14 603158 腾龙股份 0.66 0.47  -1    -1.47    -8.63   -17.02  0.86
 2024-11-14 603167 渤海轮渡 0.84 0.55  -1    -0.19    -0.99     1.98  0.86
 2024-11-14 603700 宁水集团 0.58 0.56  -1    -4.14    -5.48    -5.61  0.86
 2024-11-14 603728 鸣志电器 0.62 0.52  -1    -2.95    -7.35    -2.67  0.86
 2024-11-14 603899 晨光股份 0.65 0.49  -1    -0.15    -0.10    -0.20  0.86
 2024-11-14 603926 铁流股份 0.80 0.60  -1    -0.55     0.06    -0.25  0.86
 2024-11-14 000039 中集集团 0.56 0.59  -1    -8.77    -6.31   -15.77  0.85
 2024-11-14 000554 泰山石油 0.73 0.42  -1    -4.13    -9.74    -8.76  0.85
 2024-11-14 000681 视觉中国 0.70 0.45  -1   -89.14  -285.10   -25.09  0.85
 2024-11-14 000721 西安饮食 0.68 0.47  -1    -1.40    -2.57    -2.96  0.85
 2024-11-14 000837 秦川机床 0.69 0.46  -1    -4.35    -5.58    -1.41  0.85
 2024-11-14 000893 亚钾国际 0.81 0.59  -1    -9.02     2.46    -3.60  0.85
 2024-11-14 000919 金陵药业 0.64 0.52  -1    -2.34    -4.15    -2.58  0.85
 2024-11-14 002097 山河智能 0.67 0.48  -1    -3.88   -10.09   -11.61  0.85
 2024-11-14 002123 梦网科技 0.63 0.52  -1    -4.19    -6.19    -8.79  0.85
 2024-11-14 002249 大洋电机 0.66 0.49  -1    -2.01   -12.78   -37.39  0.85
 2024-11-14 002276 万马股份 0.63 0.52  -1    -1.06    -2.49    -3.03  0.85
 2024-11-14 002284 亚太股份 0.55 0.60  -1    -3.65    -2.38    -7.64  0.85
 2024-11-14 002296 辉煌科技 0.61 0.54  -1    -2.43    -1.30    -5.08  0.85
 2024-11-14 002382 蓝帆医疗 0.66 0.49  -1    -0.66    -0.42    -2.98  0.85
 2024-11-14 002427 尤夫股份 0.74 0.40  -1    -3.32    -3.04    -3.78  0.85
 2024-11-14 002428 云南锗业 0.62 0.54  -1    -4.04    -8.87   -12.55  0.85
 2024-11-14 002493 荣盛石化 0.76 0.65   1    -3.22    -3.95    -5.35  0.85
 2024-11-14 002496 辉丰股份 0.63 0.53  -1    -4.51    -2.42    -2.47  0.85
 2024-11-14 002575 群兴玩具 0.76 0.64   1    -0.94    -0.37    -3.40  0.85
 2024-11-14 002637 赞宇科技 0.61 0.54  -1    -1.34    -0.24    -1.36  0.85
 2024-11-14 002716 湖南白银 0.64 0.50  -1    -1.58    -1.90    -2.31  0.85
 2024-11-14 002823 凯中精密 0.74 0.41  -1    -0.73    -1.96    -3.28  0.85
 2024-11-14 002900   哈三联 0.68 0.46  -1    -2.56    -5.34    -8.10  0.85
 2024-11-14 600072 中船科技 0.76 0.64   1    -0.83    -2.00    -1.77  0.85
 2024-11-14 600436   片仔癀 0.76 0.64  -1    -2.36     0.19    -1.99  0.85
 2024-11-14 600461 洪城环境 0.91 0.74  -1    -6.32     1.71     0.29  0.85
 2024-11-14 600537 亿晶光电 0.69 0.46  -1    -0.84    -0.75    -1.33  0.85
 2024-11-14 600798 宁波海运 0.87 0.53  -1    -0.87    -1.10     0.06  0.85
 2024-11-14 600850 电科数字 0.80 0.60  -1     3.29    -2.24    -3.12  0.85
 2024-11-14 601966 玲珑轮胎 0.76 0.64  -1    -0.17     1.87    -4.20  0.85
 2024-11-14 603001 奥康国际 0.68 0.46  -1    -1.81    -7.05   -11.68  0.85
 2024-11-14 603003  *ST龙宇 0.59 0.56  -1    -5.33    -7.61   -11.73  0.85
 2024-11-14 603041   美思德 0.81 0.59   1    -0.24    -0.38    -4.90  0.85
 2024-11-14 603609 禾丰股份 0.69 0.46  -1    -0.57    -5.94   -33.45  0.85
 2024-11-14 000541 佛山照明 0.66 0.50  -1    -9.23   -10.74   -16.38  0.84
 2024-11-14 000548 湖南投资 0.73 0.42  -1    -1.20    -1.94    -3.24  0.84
 2024-11-14 000622  *ST恒立 1.00 0.91   1     0.33     0.62    -0.64  0.84
 2024-11-14 000753 漳州发展 0.69 0.47  -1    -2.80    -5.43   -11.18  0.84
 2024-11-14 000785 居然之家 0.60 0.56  -1    -1.10    -4.98    -6.16  0.84
 2024-11-14 000877 天山股份 0.84 0.57   1    -5.65    -3.12    -1.03  0.84
 2024-11-14 002059 云南旅游 0.59 0.57  -1    -0.72    -0.75    -3.07  0.84
 2024-11-14 002096   易普力 0.64 0.52  -1    -4.21    -3.60    -6.15  0.84
 2024-11-14 002101 广东鸿图 0.72 0.44  -1   -46.95  -125.26   -89.67  0.84
 2024-11-14 002129  TCL中环 0.66 0.50  -1    -0.68    -3.71   -15.11  0.84
 2024-11-14 002278 神开股份 0.63 0.52  -1    -3.43    -3.70    -9.98  0.84
 2024-11-14 002301 齐心集团 0.71 0.45  -1    -2.87    -5.36    -3.67  0.84
 2024-11-14 002379 宏创控股 0.80 0.61   1    -5.51    -7.64    -6.55  0.84
 2024-11-14 002498 汉缆股份 0.67 0.49  -1    -1.99    -1.82    -2.03  0.84
 2024-11-14 002584 西陇科学 0.72 0.44  -1    -4.41    -4.75    -5.22  0.84
 2024-11-14 002688 金河生物 0.68 0.48  -1    -4.12    -5.80   -17.93  0.84
 2024-11-14 002967 广电计量 0.77 0.39  -1    -1.80    -2.53    -4.39  0.84
 2024-11-14 600053 九鼎投资 0.77 0.39  -1    -5.62   -13.17   -25.35  0.84
 2024-11-14 600272 开开实业 0.89 0.77  -1     1.02     0.48    -0.56  0.84
 2024-11-14 600359 新农开发 0.69 0.47  -1    -7.70   -98.88   -70.80  0.84
 2024-11-14 600378 昊华科技 0.64 0.51  -1   -64.73  -179.67  -962.65  0.84
 2024-11-14 600418 江淮汽车 0.64 0.52  -1    -1.23    -1.50    -1.90  0.84
 2024-11-14 600467   好当家 0.66 0.50  -1    -3.30    -2.54    -2.69  0.84
 2024-11-14 600481 双良节能 0.68 0.48  -1    -2.27    -0.63    -3.38  0.84
 2024-11-14 600844 丹化科技 0.68 0.48  -1    -2.27    -1.83    -3.49  0.84
 2024-11-14 601500 通用股份 0.68 0.48  -1    -1.95    -2.74    -6.29  0.84
 2024-11-14 603005 晶方科技 1.00 0.66  -1     0.03     0.10    -0.21  0.84
 2024-11-14 603099   长白山 0.73 0.44  -1    -1.50    -2.86    -2.77  0.84
 2024-11-14 603289 泰瑞机器 0.64 0.53  -1    -1.67    -1.01    -1.83  0.84
 2024-11-14 603355 莱克电气 0.68 0.49  -1    -3.36    -2.00   -11.69  0.84
 2024-11-14 603528 多伦科技 0.68 0.47  -1    -1.04    -1.15    -3.35  0.84
 2024-11-14 603838 四通股份 0.73 0.43  -1    -4.01    -4.70   -23.30  0.84
 2024-11-14 603900 莱绅通灵 0.72 0.44  -1    -3.13    -4.84    -8.30  0.84
 2024-11-14 000488 晨鸣纸业 0.61 0.55  -1    -0.04    -0.30    -2.35  0.83
 2024-11-14 000589 贵州轮胎 0.65 0.52  -1    -0.72    -1.60    -2.27  0.83
 2024-11-14 000823 超声电子 0.73 0.44  -1    -2.98    -3.06    -3.41  0.83
 2024-11-14 000909   ST数源 0.71 0.71   1    -9.04   -17.99   -58.04  0.83
 2024-11-14 002040 南 京 港 0.83 0.60   1    -3.84    -0.45    -0.93  0.83
 2024-11-14 002181 粤 传 媒 0.67 0.50  -1    -1.76    -3.96   -10.20  0.83
 2024-11-14 002228 合兴包装 0.66 0.52  -1    -2.67    -4.57    -0.67  0.83
 2024-11-14 002365 永安药业 0.65 0.52  -1    -5.21    -3.56    -1.79  0.83
 2024-11-14 002664 信质集团 0.76 0.41  -1    -1.62    -2.70    -3.39  0.83
 2024-11-14 002698 博实股份 0.68 0.49  -1    -1.41    -1.82    -5.32  0.83
 2024-11-14 002731 萃华珠宝 0.63 0.54  -1    -6.27    -3.34    -4.98  0.83
 2024-11-14 002828 贝肯能源 0.69 0.48  -1    -6.90   -22.58   -12.93  0.83
 2024-11-14 002955 鸿合科技 0.75 0.43  -1    -5.11    -4.44    -6.07  0.83
 2024-11-14 600313 农发种业 0.70 0.47  -1    -5.01   -19.47    -9.62  0.83
 2024-11-14 600327   大东方 0.94 0.73   1    -0.09     0.51    -0.11  0.83
 2024-11-14 600498 烽火通信 0.84 0.58  -1     2.66    -2.85   -11.30  0.83
 2024-11-14 600681 百川能源 0.70 0.48  -1    -1.28    -1.49    -1.59  0.83
 2024-11-14 600682 南京新百 0.64 0.53  -1    -5.47    -3.65    -5.01  0.83
 2024-11-14 600691 阳煤化工 0.71 0.46  -1    -2.65    -2.71    -4.45  0.83
 2024-11-14 600829 人民同泰 1.00 0.67  -1    -0.01     3.13     3.69  0.83
 2024-11-14 600980 北矿科技 0.97 0.45   1    -8.56   -21.73   -20.33  0.83
 2024-11-14 600983   惠而浦 0.94 0.48   1    -6.18    -5.31    -7.82  0.83
 2024-11-14 603118 共进股份 0.79 0.37  -1    -3.13    -1.12    -4.16  0.83
 2024-11-14 603166 福达股份 0.67 0.51  -1    -1.62    -3.60    -1.00  0.83
 2024-11-14 603183   建研院 0.69 0.48  -1    -2.15    -1.72    -0.75  0.83
 2024-11-14 603367 辰欣药业 0.85 0.56   1    -2.41    -4.76    -3.29  0.83
 2024-11-14 603618 杭电股份 0.70 0.46  -1    -2.22    -1.24    -8.80  0.83
 2024-11-14 603689 皖天然气 0.74 0.68  -1    -0.55    -0.06     0.16  0.83
 2024-11-14 603906 龙蟠科技 0.67 0.50  -1   -17.08   -19.38   -15.55  0.83
 2024-11-14 000030 富奥股份 0.71 0.47  -1    -2.00    -1.55    -0.05  0.82
 2024-11-14 000610 西安旅游 0.71 0.47  -1    -1.20    -1.77    -1.74  0.82
 2024-11-14 000710 贝瑞基因 0.69 0.49  -1    -3.91    -2.23   -10.05  0.82
 2024-11-14 000712 锦龙股份 0.73 0.69  -1     1.87    -0.03    -1.22  0.82
 2024-11-14 000751 锌业股份 0.68 0.50  -1    -2.68    -6.52    -1.55  0.82
 2024-11-14 000803 山高环能 0.71 0.47  -1    -0.64    -2.14    -7.88  0.82
 2024-11-14 000966 长源电力 0.64 0.54  -1    -1.95    -2.85    -3.26  0.82
 2024-11-14 002191 劲嘉股份 0.88 0.55  -1     0.94    -2.49    -3.37  0.82
 2024-11-14 002391 长青股份 0.72 0.46  -1    -6.08    -1.85    -7.23  0.82
 2024-11-14 002393 力生制药 0.68 0.50  -1    -1.14    -0.25    -1.74  0.82
 2024-11-14 002532 天山铝业 0.62 0.56  -1    -5.75   -10.36   -20.73  0.82
 2024-11-14 002607 中公教育 0.61 0.57  -1    -1.89    -1.01    -2.96  0.82
 2024-11-14 002639 雪人股份 0.67 0.51  -1    -5.22    -8.62    -6.67  0.82
